player_id,season_year,passing_yards,rushing_yards,receiving_yards,interceptions,tackles,field_goals,touchdowns
3640,1996,0,0,80,0,0,0,0
3641,1991,0,0,18,0,0,0,0
3641,1992,0,0,521,0,0,0,3
3641,1993,0,0,402,0,0,0,3
3641,1994,0,0,190,0,0,0,1
3641,1995,0,0,254,0,0,0,2
3641,1996,0,0,42,0,0,0,0
3642,1970,0,0,0,0,0,0,0
3642,1972,0,0,0,0,0,0,0
3642,1973,0,0,0,0,0,0,0
3643,2009,0,0,0,0,8,0,0
3643,2011,0,0,0,0,30,0,0
3643,2012,0,0,0,0,17,0,0
3643,2013,0,0,0,0,22,0,0
3643,2014,0,0,0,0,26,0,0
3643,2015,0,0,0,0,62,0,0
3643,2016,0,0,0,0,66,0,0
3643,2017,0,0,0,0,24,0,0
3644,1986,0,0,0,0,0,0,0
3644,1987,0,0,0,0,0,0,0
3644,1988,0,0,0,0,0,0,0
3644,1989,0,0,0,0,0,0,0
3644,1990,0,0,0,0,0,0,0
3644,1991,0,0,0,0,0,0,0
3644,1992,0,0,0,0,0,0,0
3644,1993,0,0,0,0,0,0,0
3644,1994,0,0,0,0,0,0,0
3644,1995,0,0,0,0,0,0,0
3644,1996,0,0,0,0,0,0,0
3644,1997,0,0,0,0,0,0,0
3646,2008,0,0,0,0,55,0,0
3646,2009,0,0,0,0,31,0,0
3646,2010,0,0,0,0,57,0,0
3646,2011,0,0,0,0,46,0,0
3646,2012,0,0,0,0,62,0,0
3646,2013,0,0,0,0,12,0,0
3646,2014,0,0,0,0,45,0,0
3647,2001,0,31,32,0,0,0,0
3647,2002,0,107,288,0,0,0,2
3647,2003,37,220,142,0,0,0,2
3647,2004,0,0,0,0,0,0,0
3647,2005,0,65,11,0,0,0,1
3647,2006,0,94,26,0,0,0,0
3647,2007,0,38,129,0,0,0,0
3647,2008,0,7,27,0,0,0,0
3648,1950,0,129,374,0,0,0,4
3648,1951,0,5,8,0,0,0,0
3648,1954,40,1,0,1,0,0,0
3649,1985,0,0,0,0,0,0,0
3649,1986,0,0,0,0,0,0,0
3649,1987,0,0,0,0,0,0,0
3651,1974,0,0,26,0,0,0,3
3651,1975,0,0,140,0,0,0,2
3651,1976,0,-8,813,0,0,0,11
3651,1977,0,0,725,0,0,0,11
3651,1978,0,5,852,0,0,0,9
3651,1979,0,0,771,0,0,0,3
3651,1980,0,8,827,0,0,0,4
3651,1981,0,0,572,0,0,0,8
3651,1982,0,9,573,0,0,0,6
3651,1983,0,0,251,0,0,0,0
3651,1984,0,0,29,0,0,0,2
3652,1977,0,0,0,0,0,0,0
3653,1956,0,413,83,1,0,0,0
3653,1957,0,303,384,0,0,0,7
3653,1958,0,198,406,0,0,0,7
3653,1959,0,203,316,0,0,0,5
3653,1960,0,28,238,0,0,0,2
3653,1961,0,131,45,0,0,0,2
3653,1962,0,6,188,0,0,0,2
3653,1963,0,0,0,0,0,0,0
3654,1954,0,17,12,0,0,0,0
3655,2005,183,11,0,1,0,0,2
3655,2006,32,4,0,0,0,0,0
3655,2007,38,12,0,1,0,0,1
3655,2008,3693,270,0,11,2,0,23
3655,2009,2924,189,0,16,4,0,16
3655,2010,3186,131,0,10,0,0,27
3655,2011,1713,99,-4,9,0,0,10
3655,2012,1796,145,0,12,0,0,7
3655,2013,1807,57,0,9,1,0,12
3655,2014,425,18,0,4,0,0,3
3655,2015,1276,78,0,7,0,0,5
3655,2016,284,3,0,2,0,0,2
3655,2017,162,0,0,2,0,0,1
3656,1967,0,5,0,0,0,0,0
3659,1979,0,0,102,0,0,0,0
3659,1980,0,0,109,0,0,0,0
3659,1981,0,0,6,0,0,0,0
3659,1983,0,0,0,0,0,0,0
3659,1984,0,0,16,0,0,0,0
3662,1970,0,0,393,0,0,0,3
3662,1971,0,10,454,0,0,0,6
3662,1972,0,6,833,0,0,0,10
3662,1973,0,-9,593,0,0,0,4
3662,1974,0,0,745,0,0,0,7
3662,1975,0,0,820,0,0,0,4
3662,1976,0,73,391,0,0,0,1
3662,1977,0,-15,205,0,0,0,1
3662,1978,0,32,383,0,0,0,5
3662,1979,0,25,239,0,0,0,1
3662,1980,0,0,341,0,0,0,3
3662,1981,0,-3,185,0,0,0,0
3662,1982,0,0,0,0,0,0,0
3665,1983,0,0,0,0,0,0,0
3665,1984,0,0,0,0,0,0,0
3665,1985,0,0,0,0,0,0,0
3665,1986,0,0,0,0,0,0,0
3665,1987,0,0,0,0,0,0,0
3665,1988,0,0,0,0,0,0,0
3666,2008,0,0,0,0,5,0,0
3666,2009,0,0,0,0,0,0,0
3667,2008,0,0,14,0,0,0,0
3667,2009,0,55,37,1,1,0,1
3667,2010,0,3,43,0,1,0,0
3668,2005,0,0,0,0,0,0,0
3668,2006,0,0,0,0,0,0,0
3668,2007,0,0,0,0,0,0,0
3668,2008,0,0,0,0,29,0,0
3668,2009,0,0,0,0,19,0,0
3668,2010,0,0,0,0,19,0,0
3668,2011,0,0,0,0,1,0,0
3669,1993,0,0,0,0,0,0,0
3669,1994,0,0,0,0,0,0,0
3669,1995,0,0,0,0,0,0,0
3669,1996,0,0,0,0,0,0,0
3670,1987,0,0,0,0,0,0,0
3670,1988,0,0,0,0,0,0,0
3670,1989,0,0,0,0,0,0,0
3670,1990,0,0,0,0,0,0,0
3670,1991,0,0,0,0,0,0,0
3670,1992,0,0,0,0,0,0,0
3670,1993,0,0,0,0,0,0,0
3671,2011,0,0,0,0,2,0,0
3671,2012,0,0,0,0,0,0,0
3671,2013,0,0,0,0,0,0,0
3671,2014,0,0,1,0,1,0,1
3671,2015,0,0,0,0,0,0,0
3671,2016,0,0,0,0,0,0,0
3671,2017,0,0,0,0,0,0,0
3672,1983,0,0,0,0,0,0,0
3672,1984,0,0,89,0,0,0,0
3674,2017,0,0,0,0,0,0,0
3675,1995,0,0,0,0,0,0,0
3675,1996,0,0,0,0,0,0,0
3676,1984,0,0,0,0,0,0,0
3676,1985,0,0,0,0,0,0,0
3676,1986,0,0,0,0,0,0,0
3677,2014,0,0,0,0,2,29,0
3677,2015,0,0,0,0,0,30,0
3677,2016,0,0,0,0,0,21,0
3677,2017,0,0,0,0,0,18,0
3678,2013,0,0,0,0,2,0,0
3678,2015,0,0,0,0,1,0,0
3678,2016,0,0,0,0,3,0,0
3679,1987,0,0,0,0,0,0,0
3680,1980,15,-10,0,0,0,0,0
3680,1981,0,0,0,0,0,0,0
3680,1982,0,0,0,0,0,0,0
3680,1983,0,0,0,0,0,0,0
3680,1986,0,0,0,0,0,0,0
3680,1987,0,3,0,0,0,0,0
3681,1987,0,0,46,0,0,0,0
3682,1987,0,0,0,0,0,0,0
3683,1950,0,5,0,0,0,0,0
3684,1950,0,76,99,0,0,0,0
3684,1952,0,21,15,1,0,0,0
3687,2012,0,0,0,0,0,0,0
3687,2013,0,0,0,0,0,0,0
3688,2010,0,2,0,0,0,0,0
3689,2011,0,0,41,0,0,0,0
3691,1979,10,-2,0,0,0,0,0
3691,1980,885,97,0,5,0,0,9
3691,1981,1633,92,9,13,0,0,8
3691,1982,490,3,0,5,0,0,5
3691,1983,0,8,0,0,0,0,0
3691,1984,452,-9,0,0,0,0,4
3691,1985,334,5,0,1,0,0,1
3691,1986,397,26,0,4,0,0,2
3691,1987,0,-2,0,0,0,0,0
3691,1988,101,0,0,1,0,0,1
3691,1989,33,-3,0,1,0,0,1
3691,1991,0,0,0,0,0,0,0
3692,1966,0,0,0,0,0,0,0
3693,1983,0,0,0,0,0,0,0
3694,2001,0,0,0,0,0,0,0
3694,2002,0,0,0,0,0,0,0
3694,2003,0,0,0,0,0,0,0
3694,2004,0,0,0,0,0,0,0
3694,2005,0,0,0,0,0,0,0
3695,1997,0,0,0,0,0,0,0
3695,1998,0,0,0,0,0,0,0
3696,2000,0,0,66,0,0,0,0
3697,1969,0,0,0,0,0,0,0
3697,1970,0,0,0,0,0,0,0
3702,1995,0,0,0,0,0,0,0
3703,1988,0,0,0,0,0,0,0
3703,1989,0,0,0,0,0,0,0
3703,1990,0,0,0,0,0,0,0
3703,1991,0,0,0,0,0,0,0
3703,1992,0,0,0,0,0,0,0
3703,1993,0,0,0,0,0,0,0
3703,1995,0,0,0,0,0,0,0
3704,1978,0,0,145,0,0,0,3
3704,1979,0,0,223,0,0,0,3
3704,1980,0,0,199,0,0,0,1
3704,1981,0,0,693,0,0,0,3
3704,1982,0,0,534,0,0,0,2
3704,1983,0,0,0,0,0,0,0
3704,1984,0,0,242,0,0,0,3
3705,2007,0,0,178,0,0,0,1
3705,2008,0,0,469,0,0,0,4
3705,2009,0,0,1030,0,1,0,8
3705,2010,0,0,536,0,1,0,4
3705,2011,0,0,811,0,2,0,5
3705,2012,0,0,684,0,0,0,1
3705,2013,0,0,518,0,2,0,6
3705,2014,0,0,340,0,2,0,1
3705,2015,0,0,398,0,0,0,3
3705,2016,0,0,155,0,0,0,0
3705,2017,0,0,100,0,0,0,0
3706,2012,0,0,51,0,0,0,0
3706,2013,0,0,44,0,0,0,0
3706,2014,0,0,53,0,0,0,0
3706,2015,0,0,186,0,0,0,3
3706,2016,0,0,350,0,0,0,3
3706,2017,0,0,148,0,0,0,2
3707,1951,1797,52,71,15,0,0,13
3707,1952,490,135,37,3,0,0,4
3708,2004,0,0,0,0,0,0,0
3708,2005,0,0,0,0,0,0,0
3708,2006,0,0,0,0,0,0,0
3708,2007,0,0,0,0,0,0,0
3708,2008,0,0,0,0,0,0,0
3709,1978,0,0,0,0,0,0,0
3709,1980,0,0,0,0,0,0,0
3709,1981,0,0,0,0,0,0,0
3712,1990,0,0,0,0,0,0,0
3712,1991,0,44,176,0,0,0,0
3712,1992,0,139,417,0,0,0,2
3712,1993,0,152,603,0,0,0,3
3712,1994,0,336,647,0,0,0,7
3712,1995,0,254,962,1,0,0,4
3712,1996,0,425,766,0,0,0,9
3712,1997,0,276,409,0,0,0,2
3712,1998,0,115,620,0,0,0,3
3712,1999,0,61,613,0,0,0,3
3712,2000,0,103,600,0,0,0,3
3712,2001,0,160,620,0,0,0,4
3712,2002,0,56,388,0,0,0,2
3712,2003,0,82,138,0,0,0,1
3713,1984,0,2,0,0,0,0,0
3715,2000,0,0,0,0,0,0,0
3715,2002,0,0,0,0,0,0,0
3716,1979,0,0,0,0,0,0,0
3717,1965,0,0,0,0,0,0,0
3717,1968,0,0,0,0,0,0,0
3718,2001,0,0,0,0,0,0,0
3718,2002,0,0,0,0,0,0,0
3719,2003,0,0,0,0,0,0,0
3719,2004,0,0,0,0,0,0,0
3719,2005,0,0,0,0,0,0,0
3719,2006,0,0,0,0,0,0,0
3719,2007,0,0,0,0,0,0,0
3719,2008,0,0,0,0,19,0,0
3719,2009,0,0,0,0,18,0,0
3719,2010,0,0,0,0,23,0,0
3719,2011,0,0,0,0,10,0,0
3721,1987,0,0,0,0,0,0,0
3722,1983,0,0,675,0,0,0,4
3722,1984,0,12,540,0,0,0,3
3722,1985,0,0,478,0,0,0,3
3722,1986,0,0,995,0,0,0,5
3722,1987,0,-6,416,0,0,0,0
3722,1988,0,0,304,0,0,0,3
3722,1989,0,0,104,0,0,0,0
3722,1990,0,-3,478,0,0,0,4
3722,1991,0,0,255,0,0,0,3
3722,1992,0,0,362,0,0,0,3
3723,1991,0,135,0,0,0,0,1
3723,1992,0,186,56,0,0,0,1
3723,1993,0,17,55,0,0,0,1
3724,1993,0,0,0,0,0,0,0
3724,1995,0,0,0,0,0,0,0
3724,1996,0,0,0,0,0,0,0
3724,1997,0,0,0,0,0,0,0
3726,1995,0,0,11,0,0,0,0
3726,1996,0,0,129,0,0,0,0
3726,1997,0,0,18,0,0,0,0
3726,1998,0,0,90,0,0,0,0
3726,1999,0,0,488,0,0,0,2
3726,2000,0,0,283,0,0,0,1
3726,2001,0,0,666,0,0,0,3
3726,2002,0,0,389,0,0,0,0
3726,2003,0,0,29,0,0,0,0
3727,2008,0,0,0,0,2,0,0
3727,2009,0,0,0,0,3,0,0
3727,2010,0,0,0,0,15,0,0
3727,2011,0,0,0,0,58,0,0
3728,1960,0,0,279,0,0,0,4
3728,1961,0,0,16,0,0,0,0
3730,2000,0,0,0,0,0,0,0
3730,2001,0,0,0,0,0,0,0
3730,2002,0,0,0,0,0,0,0
3730,2003,0,0,0,0,0,0,0
3730,2005,0,0,0,0,0,0,0
3733,2001,0,-11,883,0,0,0,7
3733,2002,0,78,734,0,0,0,3
3733,2003,0,30,963,0,0,0,11
3733,2004,0,76,898,0,0,0,7
3733,2005,0,92,1118,0,0,0,11
3733,2006,0,95,677,0,0,0,4
3733,2007,0,12,1248,0,0,0,5
3733,2008,0,1,591,0,1,0,5
3733,2009,0,0,730,0,4,0,5
3733,2010,0,0,213,0,1,0,1
3734,2004,0,0,0,0,0,0,0
3734,2005,0,0,0,0,0,0,0
3734,2007,0,0,0,0,0,0,0
3734,2008,0,0,0,0,0,0,0
3734,2009,0,0,0,0,2,0,0
3734,2011,0,0,0,0,0,0,0
3735,1975,0,0,0,0,0,0,0
3735,1976,0,0,0,0,0,0,0
3735,1977,0,0,0,0,0,0,0
3735,1978,0,0,0,0,0,0,0
3735,1979,0,0,0,0,0,0,0
3735,1980,0,0,0,0,0,0,0
3736,1973,0,0,0,0,0,0,0
3736,1974,0,0,0,0,0,0,0
3736,1975,0,0,0,0,0,0,0
3736,1976,0,0,0,0,0,0,0
3736,1977,0,0,0,0,0,0,0
3736,1978,0,0,0,0,0,0,0
3736,1979,0,0,0,0,0,0,0
3737,1991,0,0,0,0,0,0,0
3737,1992,0,0,0,0,0,0,0
3738,1999,0,0,0,0,0,0,0
3739,1950,0,0,52,0,0,0,1
3741,2010,0,0,0,0,10,0,0
3741,2011,0,0,0,0,73,0,0
3741,2012,0,0,0,0,73,0,0
3741,2013,0,0,0,0,80,0,0
3741,2014,0,0,0,0,80,0,0
3741,2015,0,0,0,0,46,0,0
3741,2016,0,0,0,0,59,0,0
3741,2017,0,0,0,0,33,0,0
3742,1997,0,0,0,0,0,0,0
3742,1998,0,122,102,0,0,0,2
3742,1999,0,57,0,0,0,0,0
3742,2000,0,141,6,0,0,0,2
3743,1973,0,0,0,0,0,0,0
3743,1974,0,0,9,0,0,0,0
3743,1976,0,0,50,0,0,0,3
3743,1977,0,0,68,0,0,0,0
3743,1978,0,0,190,0,0,0,4
3743,1979,0,0,51,0,0,0,2
3744,1971,0,0,60,0,0,0,0
3744,1972,0,27,528,0,0,0,5
3744,1973,0,-14,427,0,0,0,3
3744,1974,0,0,88,0,0,0,1
3744,1975,0,5,746,0,0,0,6
3744,1976,0,0,824,0,0,0,10
3744,1977,0,0,745,0,0,0,4
3744,1978,0,0,581,0,0,0,5
3744,1979,0,0,0,0,0,0,0
3744,1980,0,0,905,0,0,0,10
3744,1981,0,0,458,0,0,0,4
3744,1982,0,0,0,0,0,0,0
3745,1988,1619,139,0,12,0,0,11
3745,1989,537,57,0,3,0,0,3
3745,1990,464,71,0,6,0,0,2
3745,1991,846,111,0,10,0,0,5
3745,1992,2832,149,0,15,0,0,16
3745,1993,471,2,0,2,0,0,3
3745,1994,1352,61,0,2,0,0,8
3745,1995,2460,58,0,10,0,0,19
3745,1996,2099,113,0,11,0,0,16
3745,1997,2692,158,0,7,0,0,20
3745,1998,3882,173,22,16,0,0,31
3745,1999,2339,57,0,11,0,0,17
3745,2000,2236,60,-4,12,0,0,10
3745,2001,2847,84,0,14,0,0,16
3745,2002,1023,32,0,4,0,0,4
3745,2003,1050,35,0,7,0,0,3
3745,2004,463,2,0,8,0,0,2
3746,1956,0,7,17,0,0,0,0
3746,1957,40,2,0,0,0,0,0
3746,1958,27,15,0,0,0,0,0
3746,1959,0,24,0,0,0,0,0
3746,1960,0,19,0,0,0,0,0
3746,1961,0,30,0,0,0,0,0
3746,1962,0,-11,0,0,0,19,0
3746,1963,0,0,0,0,0,19,0
3746,1964,0,0,0,0,0,9,0
3746,1965,0,27,0,0,0,22,0
3746,1966,0,33,0,0,0,12,0
3746,1967,0,0,0,0,0,23,0
3747,1970,0,0,0,0,0,0,0
3747,1971,0,0,0,0,0,0,0
3747,1972,0,0,0,0,0,0,0
3747,1973,0,0,0,0,0,0,0
3748,2002,0,0,0,0,0,11,0
3748,2003,0,0,0,0,0,6,0
3748,2004,0,0,0,0,0,5,0
3749,1974,0,0,0,0,0,0,0
3749,1975,0,0,0,0,0,0,0
3749,1976,0,0,0,0,0,0,0
3749,1977,0,0,0,0,0,0,0
3749,1978,0,0,0,0,0,0,0
3749,1979,0,0,0,0,0,0,0
3750,2012,0,0,0,0,4,0,0
3750,2013,0,0,0,0,0,0,0
3750,2014,0,0,0,0,2,0,0
3751,2007,0,0,0,0,0,0,0
3751,2010,0,0,8,0,0,0,0
3751,2011,0,0,389,0,0,0,6
3751,2012,0,0,571,0,0,0,6
3751,2013,0,0,655,0,2,0,2
3751,2014,0,0,497,0,4,0,3
3751,2015,0,0,259,0,0,0,4
3752,1986,0,0,57,0,0,0,2
3752,1987,0,0,25,0,0,0,1
3752,1988,0,0,186,0,0,0,1
3752,1989,0,0,0,0,0,0,0
3753,1978,0,10,472,0,0,0,2
3753,1979,0,0,1069,0,0,0,6
3753,1980,43,9,975,0,0,0,6
3753,1981,0,-1,1327,0,0,0,6
3753,1982,0,32,1194,0,0,0,9
3753,1983,0,25,845,0,0,0,5
3753,1984,0,0,708,0,0,0,6
3753,1985,0,9,1199,0,0,0,10
3753,1986,0,0,874,0,0,0,4
3753,1987,0,0,617,0,0,0,2
3753,1988,0,0,33,0,0,0,0
3754,1950,5,166,110,2,0,0,0
3754,1951,256,332,440,4,0,0,8
3754,1952,0,298,327,0,0,0,3
3754,1953,11,470,412,0,0,0,3
3754,1954,13,147,176,0,0,0,1
3754,1955,0,353,385,1,0,0,5
3754,1956,0,118,71,0,0,0,5
3755,2010,0,0,0,0,37,0,0
3755,2011,0,0,0,0,67,0,0
3755,2012,0,0,0,0,15,0,0
3755,2013,0,0,0,0,0,0,0
3755,2014,0,0,0,0,5,0,0
3756,1999,0,0,0,0,0,0,0
3756,2000,0,0,0,0,0,0,0
3756,2001,0,0,0,0,0,0,0
3756,2002,0,0,0,0,0,0,0
3758,2011,0,0,9,0,0,0,0
3758,2012,0,0,6,0,0,0,0
3759,1976,0,0,0,0,0,0,0
3759,1977,0,0,0,0,0,0,0
3759,1978,0,0,0,0,0,0,0
3759,1979,0,0,0,0,0,0,0
3759,1980,0,0,0,0,0,0,0
3759,1981,0,0,0,0,0,0,0
3759,1985,0,0,0,0,0,0,0
3760,2001,0,195,135,0,0,0,1
3760,2002,0,89,0,0,0,0,0
3760,2003,0,33,8,0,0,0,0
3761,1975,0,0,7,0,0,0,0
3762,2013,0,0,0,0,11,0,0
3762,2014,0,0,0,0,18,0,0
3763,2005,0,0,0,0,0,0,0
3764,2000,0,0,0,0,0,0,0
3764,2001,0,0,0,0,0,0,0
3765,1984,0,0,0,0,0,0,0
3766,1987,0,0,0,0,0,0,0
3768,1971,0,0,0,0,0,0,0
3768,1972,0,0,0,0,0,0,0
3768,1973,0,0,0,0,0,0,0
3768,1974,0,0,0,0,0,0,0
3771,1987,0,0,0,0,0,0,0
3771,1988,0,0,0,0,0,0,0
3771,1989,0,0,0,0,0,0,0
3771,1990,0,0,0,0,0,0,0
3772,2008,0,357,272,0,2,0,1
3772,2009,0,1120,297,0,2,0,8
3772,2010,0,1549,483,0,3,0,9
3772,2011,0,83,9,0,1,0,1
3772,2012,0,1509,236,0,0,0,6
3772,2013,0,1305,693,0,4,0,19
3772,2014,0,1033,291,0,2,0,14
3772,2015,0,364,177,0,0,0,5
3772,2016,0,40,14,0,0,0,1
3772,2017,0,284,78,0,0,0,1
3773,1967,0,0,0,0,0,0,0
3773,1968,0,0,0,0,0,0,0
3773,1969,0,0,0,0,0,0,0
3773,1970,0,0,0,0,0,0,0
3773,1971,0,0,0,0,0,0,0
3773,1972,0,0,0,0,0,0,0
3773,1973,0,0,0,0,0,0,0
3773,1974,0,0,0,0,0,0,0
3774,1983,0,0,0,0,0,0,0
3774,1984,0,0,0,0,0,0,0
3774,1985,0,0,0,0,0,0,0
3774,1986,0,0,0,0,0,0,0
3774,1987,0,0,0,0,0,0,0
3774,1988,0,0,0,0,0,0,0
3774,1989,0,0,0,0,0,0,0
3774,1990,0,0,0,0,0,0,0
3774,1991,0,0,0,0,0,0,0
3775,2012,0,0,101,0,0,0,0
3775,2013,0,0,8,0,4,0,0
3775,2016,0,0,0,0,0,0,0
3776,2013,0,0,0,0,8,0,0
3776,2014,0,0,0,0,12,0,0
3776,2015,0,0,0,0,9,0,0
3776,2016,0,0,0,0,7,0,0
3778,2007,0,0,0,0,0,0,0
3778,2008,0,0,0,0,9,0,0
3778,2009,0,0,0,0,6,0,0
3778,2010,0,0,0,0,18,0,0
3778,2011,0,0,0,0,5,0,0
3779,1988,0,0,0,0,0,0,0
3779,1989,0,0,0,0,0,0,0
3780,2000,0,0,0,0,0,0,0
3780,2001,0,0,0,0,0,0,0
3780,2002,0,0,0,0,0,0,0
3780,2003,0,0,0,0,0,0,0
3781,2017,0,0,0,0,8,0,0
3782,1962,0,0,0,0,0,0,0
3785,1999,0,0,0,0,0,0,0
3785,2000,0,0,0,0,0,0,0
3785,2001,0,0,0,0,0,0,0
3785,2002,0,0,0,0,0,0,0
3785,2003,0,0,0,0,0,0,0
3785,2005,0,0,0,0,0,0,0
3787,2000,0,0,0,0,0,0,0
3787,2001,0,0,0,0,0,0,0
3787,2002,0,0,0,0,0,0,0
3787,2003,0,0,0,0,0,0,0
3787,2004,0,0,0,0,0,0,0
3787,2005,0,0,0,0,0,0,0
3787,2006,0,0,0,0,0,0,0
3787,2007,0,0,0,0,0,0,0
3788,2003,0,0,0,0,0,0,0
3788,2004,0,36,271,0,0,0,1
3788,2005,0,34,549,0,0,0,4
3788,2006,0,0,22,0,0,0,0
3788,2007,0,5,149,0,0,0,1
3788,2008,0,4,194,0,0,0,0
3789,1982,0,80,13,0,0,0,2
3790,2002,0,19,44,0,0,0,0
3790,2003,0,17,54,0,0,0,0
3790,2004,0,392,17,0,0,0,3
3790,2007,0,515,161,0,0,0,1
3790,2008,0,8,5,0,0,0,0
3791,1987,0,0,0,0,0,0,0
3792,1987,0,0,0,0,0,0,0
3793,1987,0,0,108,0,0,0,0
3794,1973,0,0,0,0,0,0,0
3794,1974,0,0,0,0,0,0,0
3794,1975,0,0,0,0,0,0,0
3794,1976,0,0,0,0,0,0,0
3794,1977,0,0,0,0,0,0,0
3794,1978,0,0,0,0,0,0,0
3794,1979,0,0,0,0,0,0,0
3794,1980,0,0,0,0,0,0,0
3794,1981,0,0,0,0,0,0,0
3794,1982,0,0,0,0,0,0,0
3794,1983,0,0,0,0,0,0,0
3794,1984,0,0,0,0,0,0,0
3794,1985,0,0,0,0,0,0,0
3795,1998,0,0,0,0,0,0,0
3795,1999,0,0,0,0,0,0,0
3795,2000,0,0,0,0,0,0,0
3795,2001,0,0,0,0,0,0,0
3795,2002,0,0,0,0,0,0,0
3795,2003,0,0,0,0,0,0,0
3795,2004,0,0,0,0,0,0,0
3795,2005,0,0,0,0,0,0,0
3795,2006,0,0,0,0,0,0,0
3795,2007,0,0,0,0,0,0,0
3795,2008,0,0,0,0,49,0,0
3800,1988,0,0,0,0,0,0,0
3800,1989,0,0,0,0,0,0,0
3800,1990,0,0,0,0,0,0,0
3800,1991,0,0,0,0,0,0,0
3801,1970,0,0,0,0,0,0,0
3802,2004,0,0,0,0,0,0,0
3803,1965,0,0,0,0,0,0,0
3804,1996,0,0,0,0,0,0,0
3804,1997,0,0,0,0,0,0,0
3805,2011,0,0,0,0,6,0,0
3805,2012,0,0,0,0,1,0,0
3805,2013,0,0,22,0,20,0,0
3805,2014,0,0,0,0,15,0,0
3805,2016,0,0,0,0,2,0,0
3808,2008,0,0,0,0,0,0,0
3808,2009,0,0,0,0,1,0,0
3808,2010,0,0,0,0,0,0,0
3808,2011,0,0,0,0,1,0,0
3808,2012,0,0,0,0,0,0,0
3808,2013,0,0,0,0,0,0,0
3808,2014,0,0,0,0,1,0,0
3808,2015,0,0,0,0,0,0,0
3808,2016,0,0,0,0,0,0,0
3811,1986,0,0,0,0,0,0,0
3811,1987,0,0,0,0,0,0,0
3812,1981,0,0,0,0,0,0,0
3812,1982,0,0,0,0,0,0,0
3812,1983,0,0,0,0,0,0,0
3812,1984,0,0,0,0,0,0,0
3812,1985,0,0,0,0,0,0,0
3812,1986,0,0,0,0,0,0,0
3812,1987,0,0,0,0,0,0,0
3812,1988,0,0,0,0,0,0,0
3812,1989,0,0,0,0,0,0,0
3812,1990,0,0,0,0,0,0,0
3812,1991,0,0,0,0,0,0,0
3814,1996,0,0,0,0,0,0,0
3814,1997,0,0,0,0,0,0,0
3814,1998,0,0,0,0,0,0,0
3814,1999,0,0,0,0,0,0,0
3814,2000,0,0,0,0,0,0,0
3814,2001,0,0,0,0,0,0,0
3814,2002,0,0,0,0,0,0,0
3814,2003,0,0,0,0,0,0,0
3814,2004,0,0,0,0,0,0,0
3815,1997,0,-2,0,0,0,0,0
3815,1998,0,-3,0,0,0,0,0
3816,1985,0,0,11,0,0,0,0
3816,1987,0,0,0,0,0,0,0
3816,1988,0,0,0,0,0,0,0
3817,1973,0,0,0,0,0,0,0
3818,1986,0,42,0,0,0,0,0
3818,1987,0,65,0,0,0,0,1
3821,1979,0,0,0,0,0,0,0
3821,1980,0,0,0,0,0,0,0
3821,1981,0,0,0,0,0,0,0
3821,1982,0,0,0,0,0,0,0
3822,1978,0,0,0,0,0,0,0
3823,1984,0,0,0,0,0,0,0
3825,1966,0,74,4,0,0,0,0
3825,1967,0,3,0,0,0,0,0
3826,2017,0,0,10,0,0,0,0
3827,1971,0,-4,224,0,0,0,0
3827,1972,0,0,338,0,0,0,1
3827,1973,0,0,36,0,0,0,1
3827,1974,0,0,0,0,0,0,0
3828,2006,0,0,0,0,0,0,0
3828,2007,0,0,0,0,0,0,0
3828,2008,0,0,0,0,0,0,0
3828,2009,0,0,0,0,2,0,0
3828,2010,0,0,0,0,2,0,0
3828,2011,0,0,0,0,1,0,0
3828,2012,0,0,0,0,0,0,0
3828,2013,0,0,0,0,2,0,0
3828,2014,0,0,0,0,0,0,0
3828,2015,0,0,0,0,0,0,0
3828,2016,0,0,0,0,0,0,0
3829,1998,0,0,0,0,0,0,0
3829,1999,0,0,0,0,0,0,0
3829,2000,0,0,0,0,0,0,0
3829,2001,0,0,0,0,0,0,0
3829,2002,0,0,0,0,0,0,0
3829,2003,0,0,0,0,0,0,0
3829,2004,0,0,0,0,0,0,0
3830,1970,0,0,639,0,0,0,7
3830,1971,0,5,442,0,0,0,7
3830,1972,0,3,616,0,0,0,8
3830,1973,0,1,181,0,0,0,1
3830,1974,0,0,461,0,0,0,1
3830,1975,0,0,457,0,0,0,3
3830,1976,0,0,509,0,0,0,3
3830,1977,0,0,586,0,0,0,3
3830,1978,0,0,146,0,0,0,2
3830,1979,0,0,712,0,0,0,8
3830,1980,0,0,568,0,0,0,5
3830,1981,0,0,93,0,0,0,1
3831,1987,0,0,9,0,0,0,0
3833,2001,0,0,0,0,0,0,0
3834,1968,0,0,0,0,0,0,0
3834,1969,0,0,0,0,0,0,0
3834,1970,0,0,0,0,0,0,0
3834,1971,0,0,0,0,0,0,0
3834,1972,0,0,0,0,0,0,0
3834,1973,0,0,0,0,0,0,0
3834,1974,0,0,0,0,0,0,0
3834,1975,0,0,0,0,0,0,0
3834,1976,0,0,0,0,0,0,0
3835,1999,0,0,487,0,0,0,4
3835,2000,0,0,68,0,0,0,1
3835,2001,0,3,107,0,0,0,2
3835,2002,0,0,0,0,0,0,0
3836,2011,0,0,0,0,7,0,0
3836,2012,0,0,0,0,2,0,0
3839,2015,0,0,0,0,0,0,0
